structure_index,natoms,asr_drift_norm,is_valid_asr
6256,32,4.000000952686878e-08,True
6257,32,4.8989802042165135e-08,True
6258,28,2.6532015710819897e-15,True
6259,32,7.999999716845675e-08,True
6260,28,5.840718885970383e-15,True
6261,28,3.999998821058202e-08,True
6262,28,5.656853021842781e-08,True
6263,28,4.454602355345942e-15,True
6264,24,8.485280007062914e-08,True
6265,32,3.999999953485659e-08,True
6266,24,2.828426856341773e-08,True
6267,28,4.0000005974151145e-08,True
6268,44,4.7958315537768416e-08,True
6269,56,9.433979631555721e-08,True
6270,28,8.376115851520545e-15,True
6271,16,4.000000686232916e-08,True
6272,24,4.472136181038828e-08,True
6273,38,5.6568553141781564e-08,True
6274,22,4.898979600831918e-08,True
6275,28,8.944271021509139e-08,True
6276,10,1.7483809675615383e-15,True
6277,24,5.656855596794472e-08,True
6278,22,6.324555085292843e-08,True
6279,32,6.928203444564995e-08,True
6280,24,5.6568549216546256e-08,True
6281,30,2.828427531481579e-08,True
6282,27,3.605551251626871e-08,True
6283,28,4.000000863868777e-08,True
6284,22,6.324555162531124e-08,True
6285,10,1.7320507714028878e-08,True
6286,28,4.472134656762821e-08,True
6287,28,8.944271895361179e-08,True
6288,28,1.0198039091492219e-07,True
6289,28,5.65685465473908e-08,True
6290,34,4.4721368215327904e-08,True
6291,22,6.324555288921147e-08,True
6292,24,9.797960398235041e-08,True
6293,18,4.8989792926241636e-08,True
6294,18,2.0000001654807602e-08,True
6295,20,6.928203854796813e-08,True
6296,20,3.999999798054455e-08,True
6297,24,5.6568553455796577e-08,True
6298,22,4.4721360370518134e-08,True
6299,22,2.8284274843787886e-08,True
6300,32,3.999999798055428e-08,True
6301,28,5.291502615672256e-08,True
6302,28,4.0000005974152634e-08,True
6303,32,8.000000817354326e-08,True
6304,24,5.6568537754871246e-08,True
6305,20,5.7902148899581444e-15,True
6306,36,5.6568558794112784e-08,True
6307,28,7.416198085544993e-08,True
6308,14,5.656854292165812e-08,True
6309,26,8.485281427342353e-08,True
6310,28,5.6568554751123855e-08,True
6311,32,6.928203200989308e-08,True
6312,32,8.944270465421521e-08,True
6313,22,4.472135173129989e-08,True
6314,20,5.656854489879316e-08,True
6315,30,9.165152351747054e-08,True
6316,32,9.797958585248401e-08,True
6317,12,4.000000219939188e-08,True
6318,28,3.66205343881779e-15,True
6319,6,2.000000032253979e-08,True
6320,36,1.199999897227856e-07,True
6321,20,7.999999679375608e-08,True
6322,28,9.797958657767905e-08,True
6323,28,5.656853963898344e-08,True
6324,32,9.797959673040328e-08,True
6325,22,1.9999998546184384e-08,True
6326,20,5.65685399530007e-08,True
6327,20,5.6568541837111635e-08,True
6328,36,1.1999999838253012e-07,True
6329,20,3.9999997536456085e-08,True
6330,16,4.795831547157419e-08,True
6331,22,5.656854026701921e-08,True
6332,27,5.000000453669895e-08,True
6333,24,2.0000000322540138e-08,True
6334,40,4.472136642790196e-08,True
6335,22,2.8284277355935066e-08,True
6336,22,8.236627820231227e-15,True
6337,34,2.828425411857042e-08,True
6338,34,6.633249312770986e-08,True
6339,29,6.244998365945076e-08,True
6340,28,5.656856381840662e-08,True
6341,28,5.6568546233371834e-08,True
6342,28,5.656852959039092e-08,True
6343,28,5.656855110065716e-08,True
6344,28,1.7472526157385816e-14,True
6345,28,3.080583822883054e-14,True
6346,28,5.930298790911224e-15,True
6347,28,4.0000003864726756e-08,True
6348,28,6.000000111564913e-08,True
6349,28,6.928203213809059e-08,True
6350,28,9.797958965975505e-08,True
6351,27,5.291502428414661e-08,True
6352,28,3.9999985546046545e-08,True
6353,24,7.483314811149758e-08,True
6354,24,5.656855094364968e-08,True
6355,22,3.4641008505392056e-08,True
6356,24,1.831026719408895e-14,True
6357,24,1.7107524538547224e-14,True
6358,24,5.656853587076039e-08,True
6359,24,6.000000496442342e-08,True
6360,32,8.944270981788642e-08,True
6361,24,1.1313708739951365e-07,True
6362,24,3.999999931281208e-08,True
6363,24,5.656855094364834e-08,True
6364,22,6.928204777818734e-08,True
6365,22,7.483314775543394e-08,True
6366,22,3.999999531600909e-08,True
6367,22,5.999999939480345e-08,True
6368,22,6.928202572821501e-08,True
6369,22,3.464102311990848e-08,True
6370,22,2.8284272017621678e-08,True
6371,20,6.928203136890669e-08,True
6372,20,4.4721358980299025e-08,True
6373,20,5.656854403524131e-08,True
6374,10,1.732050745763384e-08,True
6375,22,4.472136245584711e-08,True
6376,22,6.00000065927498e-08,True
6377,22,3.464101337689753e-08,True
6378,28,8.944271808472497e-08,True
6379,36,3.9999997980552064e-08,True
6380,16,4.0000003309614886e-08,True
6381,18,4.472136090426297e-08,True
6382,20,1.999999965640616e-08,True
6383,36,5.656853806889017e-08,True
6384,40,8.485278810522016e-08,True
6385,40,6.928203521483218e-08,True
6386,26,8.485281479678781e-08,True
6387,22,6.63324967429543e-08,True
6388,24,4.000000508597218e-08,True
6389,20,7.999999948604675e-08,True
6390,28,3.999999442783106e-08,True
6391,30,5.999999790915843e-08,True
6392,6,0.0,True
6393,18,2.8284272488648577e-08,True
6394,18,5.6568543564213475e-08,True
6395,12,1.9357399876532506e-15,True
6396,28,3.999998998693905e-08,True
6397,22,3.464100978736756e-08,True
6398,24,5.656854215113143e-08,True
6399,24,6.928202726658512e-08,True
6400,32,4.2426377396547795e-08,True
6401,24,7.483314182104254e-08,True
6402,24,6.00000051587121e-08,True
6403,20,5.656854340720445e-08,True
6404,28,4.89897969148124e-08,True
6405,10,2.828426919145424e-08,True
6406,27,4.3588993971640806e-08,True
6407,33,1.3856405440497278e-07,True
6408,24,6.373894352111317e-15,True
6409,20,3.999999442783094e-08,True
6410,30,6.633249861752467e-08,True
6411,27,5.477225764383712e-08,True
6412,24,4.47213644915248e-08,True
6413,24,6.324554842167611e-08,True
6414,22,2.6645352591003757e-15,True
6415,22,6.928202252327721e-08,True
6416,28,4.0000013967760065e-08,True
6417,28,9.797958458339275e-08,True
6418,28,5.6568549059539045e-08,True
6419,28,3.999999975690197e-08,True
6420,24,5.6568542779167226e-08,True
6421,6,1.9999999999664393e-08,True
6422,24,6.928202829216577e-08,True
6423,30,4.89897933794921e-08,True
6424,40,1.0770328839611139e-07,True
6425,28,4.898979306221596e-08,True
6426,18,4.4721359079600304e-08,True
6427,4,1.7320509508794036e-08,True
6428,20,3.4641015620355046e-08,True
6429,20,4.0000001533258484e-08,True
6430,22,4.898978549299712e-08,True
6431,22,4.472135252571073e-08,True
6432,20,5.656853956047768e-08,True
6433,24,5.656853995300086e-08,True
6434,38,7.745967132658276e-08,True
6435,5,3.1401849173675503e-16,True
6436,3,1.4142135537782532e-08,True
6437,28,5.656854340720471e-08,True
6438,32,8.944272252846338e-08,True
6439,20,6.3428626160647376e-15,True
6440,24,5.656854272029046e-08,True
6441,36,6.928202931774536e-08,True
6442,24,4.000000286552599e-08,True
6443,30,8.062257897597371e-08,True
6444,25,2.0000000707648915e-08,True
6445,10,2.000000021151754e-08,True
6446,32,4.0000001089170213e-08,True
6447,20,3.99999944278308e-08,True
6448,20,4.0000001921836244e-08,True
6449,32,1.131370926237503e-07,True
6450,22,4.8989796914812165e-08,True
6451,20,6.928202675379542e-08,True
6452,40,7.483313683615319e-08,True
6453,28,5.656854136608449e-08,True
6454,40,4.0000007306419476e-08,True
6455,38,9.380831926567944e-08,True
6456,32,7.999999729336445e-08,True
6457,20,6.000000000311312e-08,True
6458,28,7.211103172210918e-08,True
6459,32,9.797957388677222e-08,True
6460,36,9.797959274183288e-08,True
6461,20,6.928202457443736e-08,True
6462,36,5.6568534614687256e-08,True
6463,20,4.0000000117726304e-08,True
6464,19,3.000000270425588e-08,True
6465,32,1.999999055258558e-08,True
6466,20,6.633249192262853e-08,True
6467,24,4.0000007750508606e-08,True
6468,40,5.6568555653925736e-08,True
6469,16,5.656854466327813e-08,True
6470,18,6.164413877254976e-08,True
6471,10,5.291502959240118e-08,True
6472,22,2.828426291108748e-08,True
6473,22,1.999999899027362e-08,True
6474,40,6.324555383713683e-08,True
6475,20,5.656854244552249e-08,True
6476,24,5.65685413660839e-08,True
6477,23,4.79583150299217e-08,True
6478,24,4.0000005085972566e-08,True
6479,20,5.656853084646527e-08,True
6480,38,2.828426165502159e-08,True
6481,22,2.82842660512693e-08,True
6482,20,3.9999998424633585e-08,True
6483,25,5.916079861618618e-08,True
6484,20,6.928203181759682e-08,True
6485,32,1.3856406453257624e-07,True
6486,22,6.928201547241426e-08,True
6487,32,8.944272014522919e-08,True
6488,30,6.633249152093427e-08,True
6489,8,6.280369834735101e-16,True
6490,20,3.999999176329725e-08,True
6491,14,1.538370149106851e-15,True
6492,14,3.0000000705854363e-08,True
6493,24,2.828426542323328e-08,True
6494,22,2.828426605126958e-08,True
6495,20,6.324555183596147e-08,True
6496,22,7.211102507102745e-08,True
6497,28,4.000000419779364e-08,True
6498,20,5.6568539481973106e-08,True
6499,30,4.898979727741022e-08,True
6500,20,2.0000000766630678e-08,True
6501,32,1.131370892455989e-07,True
6502,24,4.000000153325951e-08,True
6503,36,8.944270068216037e-08,True
6504,28,5.6568545134306006e-08,True
6505,32,8.94427231242733e-08,True
6506,28,4.000001130322293e-08,True
6507,19,4.999999915211734e-08,True
6508,24,4.472136126423043e-08,True
6509,20,4.00000033096158e-08,True
6510,18,4.8989792382345965e-08,True
6511,36,8.000001305852334e-08,True
6512,28,5.6568542386645025e-08,True
6513,24,6.297641634673846e-15,True
6514,32,5.656854081655537e-08,True
6515,32,5.656854497729667e-08,True
6516,22,1.9999998102094373e-08,True
6517,34,5.291503762822432e-08,True
6518,20,5.6568547803463094e-08,True
6519,32,5.196152106956062e-08,True
6520,24,5.656854434925985e-08,True
6521,18,6.633249754634114e-08,True
6522,27,4.242640619465655e-08,True
6523,28,5.656855235673173e-08,True
6524,18,4.8989792099066827e-08,True
6525,20,4.898978712468482e-08,True
6526,30,5.999999378817722e-08,True
6527,20,5.291502506045274e-08,True
6528,18,3.464101440247768e-08,True
6529,4,6.280369834735101e-16,True
6530,19,4.242640622082449e-08,True
6531,28,5.65685425362949e-08,True
6532,28,5.6568543093186077e-08,True
6533,20,3.999999620418798e-08,True
6534,18,5.656854607636132e-08,True
6535,29,4.89897927449433e-08,True
6536,9,4.358898932873411e-08,True
6537,30,9.999999734944393e-08,True
6538,18,2.828427264565775e-08,True
6539,30,2.8284263068094138e-08,True
6540,30,7.2111025733057e-08,True
6541,30,3.46410146588734e-08,True
6542,30,5.999998868115259e-08,True
6543,32,5.656856350438958e-08,True
6544,32,3.553823728406967e-14,True
6545,20,4.000000197734749e-08,True
6546,22,2.8284265423233183e-08,True
6547,32,1.0583005998209053e-07,True
6548,36,4.0000007750517454e-08,True
6549,20,2.8284266365287745e-08,True
6550,24,5.099017866483207e-08,True
6551,24,4.4721360469819506e-08,True
6552,20,5.656854089505617e-08,True
6553,32,8.000002083008553e-08,True
6554,16,3.605550982581367e-08,True
6555,20,7.483314538167734e-08,True
6556,20,9.797958548988599e-08,True
6557,28,9.797959926858513e-08,True
6558,14,3.464102517106867e-08,True
6559,40,2.0000002987085502e-08,True
6560,24,5.6568539953003106e-08,True
6561,18,1.7320507457634198e-08,True
6562,18,4.4721359923662065e-08,True
6563,40,5.65685308464647e-08,True
6564,8,3.4641014787070185e-08,True
6565,24,3.464101645363975e-08,True
6566,20,4.000000330961486e-08,True
6567,22,4.000000952686394e-08,True
6568,32,5.656855628196466e-08,True
6569,28,4.472135490894353e-08,True
6570,20,6.928203085611578e-08,True
6571,24,7.999999697416751e-08,True
6572,30,4.47213583844908e-08,True
6573,14,4.47213589477157e-08,True
6574,28,4.4721344184396066e-08,True
6575,26,6.633250256751382e-08,True
6576,22,6.928202085670948e-08,True
6577,24,4.0000005530061836e-08,True
6578,14,5.2915027546730015e-08,True
6579,28,1.2000000060759758e-07,True
6580,24,5.6568544663278753e-08,True
6581,16,4.000000064508004e-08,True
6582,18,6.324555576151214e-08,True
6583,16,2.8284272959676187e-08,True
6584,30,5.830952015061246e-08,True
6585,16,4.89897948298775e-08,True
6586,10,2.8284272959676015e-08,True
6587,14,3.4641016742082294e-08,True
6588,16,4.898979618961755e-08,True
6589,36,1.1999999394163453e-07,True
6590,36,3.999997844062324e-08,True
6591,16,4.000000121446193e-08,True
6592,36,8.944271259832438e-08,True
6593,22,3.464101786381067e-08,True
6594,16,5.329070518200751e-15,True
6595,20,6.92820334200663e-08,True
6596,24,4.0000000200990556e-08,True
6597,34,7.745967373451245e-08,True
6598,20,3.99999970923664e-08,True
6599,36,1.496663041157358e-07,True
6600,27,2.999999848540887e-08,True
6601,28,8.092071311423671e-16,True
6602,28,3.999999087511756e-08,True
6603,4,9.999999939225294e-09,True
6604,30,8.485281699491959e-08,True
6605,28,5.65685414445887e-08,True
6606,24,4.242641462082031e-08,True
6607,24,4.0000003087570235e-08,True
6608,20,6.928203358231704e-08,True
6609,28,8.9442725954358e-08,True
6610,14,6.00000055565413e-08,True
6611,32,1.2000000830051796e-07,True
6612,20,4.0000004197794543e-08,True
6613,28,3.9999998535656516e-08,True
6614,40,5.099020961552893e-08,True
6615,18,5.291502567939927e-08,True
6616,36,4.0000005974150595e-08,True
6617,8,4.358899021955251e-08,True
6618,36,6.928202598460999e-08,True
6619,28,5.2915022815459696e-08,True
6620,40,8.246212881355759e-08,True
6621,24,8.944271597457067e-08,True
6622,20,5.6568537440853593e-08,True
6623,20,3.316624961003301e-08,True
6624,16,3.999999886872423e-08,True
6625,16,2.828426291108595e-08,True
6626,22,5.999999970936686e-08,True
6627,26,8.246211901217796e-08,True
6628,18,5.656854466327809e-08,True
6629,20,4.4721349745272046e-08,True
6630,16,6.928203305951022e-08,True
6631,20,6.928202799570891e-08,True
6632,20,5.656854749803198e-08,True
6633,20,6.324555213438223e-08,True
6634,16,5.656854354458733e-08,True
6635,36,5.6568549687575435e-08,True
6636,24,6.000000259594672e-08,True
6637,22,6.63324992870145e-08,True
6638,30,5.999999785900153e-08,True
6639,28,3.999999842463508e-08,True
6640,21,9.27361860195262e-08,True
6641,20,6.928202726658549e-08,True
6642,32,4.690415014115543e-08,True
6643,34,5.2915031921322264e-08,True
6644,28,4.4721355107547354e-08,True
6645,16,5.656854360346575e-08,True
6646,28,5.65685446632798e-08,True
6647,14,4.000000002838545e-08,True
6648,5,2.449489710049889e-08,True
6649,28,5.656854246514863e-08,True
6650,36,9.797958926316426e-08,True
6651,14,3.464101650171199e-08,True
6652,38,7.4833156894398e-08,True
6653,20,3.999999620418761e-08,True
6654,27,5.477224090445841e-08,True
6655,14,2.0000002542985922e-08,True
6656,20,3.9999998868723145e-08,True
6657,20,6.928202470263534e-08,True
6658,28,6.928203700960066e-08,True
6659,20,6.928202726658569e-08,True
6660,22,3.464102081235326e-08,True
6661,28,6.633249982260878e-08,True
6662,22,4.8989795373773724e-08,True
6663,14,3.464101717474888e-08,True
6664,22,3.464101030015762e-08,True
6665,14,3.999999996506798e-08,True
6666,39,6.480741169528753e-08,True
6667,38,7.483314983247243e-08,True
6668,22,4.472135709357349e-08,True
6669,28,9.797958857196478e-08,True
6670,14,3.464101901758807e-08,True
6671,18,4.242640520026473e-08,True
6672,16,4.000000330961516e-08,True
6673,38,5.6568543407208335e-08,True
6674,16,3.999999620418753e-08,True
6675,14,4.472135848379214e-08,True
6676,18,6.403124149969506e-08,True
6677,12,3.999999931281204e-08,True
6678,22,3.4641009274577276e-08,True
6679,22,6.000000407624426e-08,True
6680,14,6.324555208171958e-08,True
6681,26,6.164413198270599e-08,True
6682,14,1.538370149106851e-15,True
6683,22,3.464102081235334e-08,True
6684,22,3.464101850479804e-08,True
6685,20,5.656853932496394e-08,True
6686,22,2.8284271703602358e-08,True
6687,28,9.99999993478441e-08,True
6688,20,5.656853806888974e-08,True
6689,12,4.000000153325828e-08,True
6690,22,3.464101542805783e-08,True
6691,38,8.717799652676512e-08,True
6692,19,4.582575446639263e-08,True
6693,12,2.8284266679306523e-08,True
6694,24,7.999999975666368e-08,True
6695,20,5.6568542151130214e-08,True
6696,20,6.928202976643703e-08,True
6697,12,3.464101696642789e-08,True
6698,20,6.928202854856073e-08,True
6699,12,2.000000298707517e-08,True
6700,24,6.460335911659861e-15,True
6701,14,1.4217791915866692e-15,True
6702,12,4.440892098500626e-15,True
6703,28,9.797959509871488e-08,True
6704,12,4.4721357292175815e-08,True
6705,34,5.656854315206517e-08,True
6706,14,3.46410187611931e-08,True
6707,6,3.4641015940847776e-08,True
6708,22,3.464099183971545e-08,True
6709,36,6.324555190618075e-08,True
6710,10,1.732050848321397e-08,True
6711,14,3.4641017222822956e-08,True
6712,12,2.828427350920858e-08,True
6713,34,2.8284254746603985e-08,True
6714,18,1.7618740082787638e-06,True
6715,10,2.236067977503483e-08,True
6716,14,3.9999999937312495e-08,True
6717,36,1.1999999769557592e-07,True
6718,10,3.46410151716627e-08,True
6719,22,6.324555113379457e-08,True
6720,14,4.2426405540451164e-08,True
6721,22,1.9999994549382587e-08,True
6722,22,3.4641006710627087e-08,True
6723,18,2.8284268376968873e-08,True
6724,12,4.000000286552564e-08,True
6725,21,4.2426407522692874e-08,True
6726,16,4.0000000645080726e-08,True
6727,12,4.000000008996821e-08,True
6728,20,5.656854670317191e-08,True
6729,40,1.8115356374411762e-14,True
6730,14,3.46410151716627e-08,True
6731,20,3.999999398374154e-08,True
6732,12,9.42055475210265e-16,True
6733,14,4.8989788756372406e-08,True
6734,28,5.6568543721224565e-08,True
6735,13,2.828427201762064e-08,True
6736,14,4.4721357143223694e-08,True
6737,14,4.4721360339486494e-08,True
6738,10,3.3166247768936076e-08,True
6739,12,1.999999854618314e-08,True
6740,12,3.9999999978945786e-08,True
6741,20,4.898979328883904e-08,True
6742,20,4.472135947680597e-08,True
6743,14,4.898979310754033e-08,True
6744,18,5.9160797471448315e-08,True
6745,36,4.0000009082774767e-08,True
6746,10,2.8284272959676068e-08,True
6747,28,1.1489124515901305e-07,True
6748,14,3.162277219649741e-08,True
6749,26,1.0392303648240617e-07,True
6750,14,3.99999998401679e-08,True
6751,20,5.656854089505673e-08,True
6752,18,4.8989796098968235e-08,True
6753,8,1.9999998990272492e-08,True
6754,10,2.828427076154658e-08,True
6755,10,2.8284266051269282e-08,True
6756,16,5.6568538530104704e-08,True
6757,32,5.656852927637222e-08,True
6758,22,2.0000005429565743e-08,True
6759,20,6.92820329072763e-08,True
6760,14,3.999999909076748e-08,True
6761,14,6.928201957473435e-08,True
6762,16,2.449489770388355e-08,True
6763,20,4.0000004863927835e-08,True
6764,14,6.928203136890567e-08,True
6765,10,3.464101613314404e-08,True
6766,28,9.797959337637757e-08,True
6767,28,3.999999353965902e-08,True
6768,11,3.316624768524985e-08,True
6769,12,5.756054031998179e-15,True
6770,18,4.8989794784553174e-08,True
6771,28,5.6568544349261326e-08,True
6772,32,1.0583005586452042e-07,True
6773,20,5.656854183711175e-08,True
6774,36,6.633250472661826e-08,True
6775,16,4.8989793379488456e-08,True
6776,18,3.872983192239949e-08,True
6777,22,3.464102363269852e-08,True
6778,14,3.464100978736718e-08,True
6779,11,4.0000000089968075e-08,True
6780,32,5.656854058103869e-08,True
6781,14,2.000000098867361e-08,True
6782,20,2.8284267307343836e-08,True
6783,30,2.8284298238166182e-08,True
6784,22,3.464102286351362e-08,True
6785,20,5.656854780346301e-08,True
6786,24,2.828427170360335e-08,True
6787,16,5.291502528272285e-08,True
6788,20,6.928202931774546e-08,True
6789,30,3.464100696702647e-08,True
6790,16,4.472135892444193e-08,True
6791,38,3.464102222252759e-08,True
6792,11,4.2426408602131486e-08,True
6793,16,4.000000064507963e-08,True
6794,39,6.082761467570694e-08,True
6795,10,3.464101555625524e-08,True
6796,16,3.464101286410791e-08,True
6797,19,6.324556407121616e-08,True
6798,20,3.999999531601005e-08,True
6799,4,1.4142135623953622e-08,True
6800,18,7.28010982216074e-08,True
6801,32,4.000001752047084e-08,True
6802,22,7.21110295050819e-08,True
6803,40,1.2649112010262323e-07,True
6804,20,5.291503200524499e-08,True
6805,40,2.828425694473326e-08,True
6806,6,9.999999495136104e-09,True
6807,22,3.4641029016994206e-08,True
6808,14,2.8284270133509635e-08,True
6809,14,3.464101081294728e-08,True
6810,16,4.472135945585962e-08,True
6811,22,5.65685427791678e-08,True
6812,8,3.316624812878677e-08,True
6813,22,4.898979043338513e-08,True
6814,28,5.2915022899385865e-08,True
6815,20,4.000000242143785e-08,True
6816,10,1.9999999878450607e-08,True
6817,28,1.9316604467906326e-14,True
6818,14,3.999999709236603e-08,True
6819,20,2.8284273901734144e-08,True
6820,36,4.8989788484425325e-08,True
6821,9,3.464101504346519e-08,True
6822,28,7.071067755545536e-08,True
6823,24,4.00000041977947e-08,True
6824,16,1.0768591043747958e-14,True
6825,28,6.928202739478321e-08,True
6826,20,5.65685430931868e-08,True
6827,30,2.8284271232574532e-08,True
6828,28,8.485280956314616e-08,True
6829,12,1.9999998990272167e-08,True
6830,14,3.464100671062688e-08,True
6831,12,5.385164868210604e-08,True
6832,14,1.9999997213916112e-08,True
6833,28,6.928202316426636e-08,True
6834,24,6.32455561893949e-08,True
6835,10,9.742167503148516e-16,True
6836,30,1.7320491304747287e-08,True
6837,30,6.480740884295696e-08,True
6838,28,1.3266499616386595e-07,True
6839,20,5.6568545919352097e-08,True
6840,32,4.0000000645085894e-08,True
6841,18,2.8284271688882507e-08,True
6842,32,6.928203048754804e-08,True
6843,14,4.690415608233412e-08,True
6844,10,0.5025733485117454,True
6845,20,5.656854591935287e-08,True
6846,32,5.656855486887932e-08,True
6847,14,4.0000002421436917e-08,True
6848,18,7.74596656507462e-08,True
6849,8,7.364386412590295e-16,True
6850,20,5.656854780346308e-08,True
6851,8,2.8284272959676015e-08,True
6852,24,6.928203686537504e-08,True
6853,28,5.656853587076043e-08,True
6854,14,3.999999975690117e-08,True
6855,28,5.656851702965449e-08,True
6856,16,3.999999724502178e-08,True
6857,20,4.898979469390378e-08,True
6858,10,2.220446049250313e-16,True
6859,16,4.000000003445764e-08,True
6860,10,4.898979468027069e-08,True
6861,22,6.928202418984481e-08,True
6862,32,8.944271855640693e-08,True
6863,40,5.656853885393956e-08,True
6864,28,5.5677648713653803e-08,True
6865,36,6.928202290787714e-08,True
6866,36,4.000001263549123e-08,True
6867,20,7.999998707930472e-08,True
6868,20,2.0000001432763153e-08,True
6869,20,8.0000000984848e-08,True
6870,22,1.9999992773027266e-08,True
6871,10,2.8284272802667397e-08,True
6872,26,7.745966834712622e-08,True
6873,20,3.9999985546047233e-08,True
6874,36,4.898977153300014e-08,True
6875,20,4.4721359079600324e-08,True
6876,40,3.99999895428519e-08,True
6877,8,1.9999999878450604e-08,True
6878,22,4.472135858309411e-08,True
6879,24,5.6568531631515884e-08,True
6880,8,1.732050643205374e-08,True
6881,20,2.645751832104977e-08,True
6882,14,3.464101658183541e-08,True
6883,12,2.000000254298586e-08,True
6884,20,4.000000375370523e-08,True
6885,20,1.9999999545385586e-08,True
6886,14,3.4641013889687673e-08,True
6887,28,5.656854270066263e-08,True
6888,32,6.928203201790737e-08,True
6889,11,3.741657405574869e-08,True
6890,36,1.1313711193589006e-07,True
6891,28,1.2649111139575624e-07,True
6892,36,1.3856403248319826e-07,True
6893,36,7.810249474918726e-08,True
6894,20,5.656854497729659e-08,True
6895,26,2.8284282223226435e-08,True
6896,18,3.464101206287429e-08,True
6897,4,2.220446049250313e-16,True
6898,8,1.732050848321394e-08,True
6899,12,2.8284272331639155e-08,True
6900,8,1.999999987845058e-08,True
6901,10,1.900395703982448e-15,True
6902,14,2.0000001432762815e-08,True
6903,6,3.8459253727671276e-16,True
6904,10,1.7320506175658716e-08,True
6905,22,1.039230585911346e-07,True
6906,14,3.464101901758807e-08,True
6907,14,3.464101709462551e-08,True
6908,14,2.8284274529768487e-08,True
6909,28,6.720289191984444e-15,True
6910,22,3.4641023119908905e-08,True
6911,8,2.589462819655575e-15,True
6912,16,5.6568544349259645e-08,True
6913,8,1.9999999878450604e-08,True
6914,26,4.472136356057519e-08,True
6915,18,4.242640754231897e-08,True
6916,10,1.9999999910542968e-08,True
6917,20,1.1057732150366857e-14,True
6918,14,6.928202572821496e-08,True
6919,8,1.538370149106851e-15,True
6920,24,4.8989799362344915e-08,True
6921,8,1.7320509508794036e-08,True
6922,14,6.000000229988708e-08,True
6923,8,1.4142134281708732e-08,True
6924,14,3.999999886872274e-08,True
6925,7,1.414213616581964e-08,True
6926,8,1.999999899027232e-08,True
6927,10,2.828426981949115e-08,True
6928,26,3.4641011966725663e-08,True
6929,5,2.000000023927307e-08,True
6930,8,1.4142135066754844e-08,True
6931,21,2.2360677255869122e-08,True
6932,18,6.633249551276628e-08,True
6933,9,1.414213506675483e-08,True
6934,22,1.0392304730975329e-07,True
6935,20,5.656854215113031e-08,True
6936,9,1.7320509444695344e-08,True
6937,12,4.472135907960083e-08,True
6938,14,3.4641016004946544e-08,True
6939,16,2.8284272488648282e-08,True
6940,6,2.8284271703602053e-08,True
6941,6,3.8459253727671276e-16,True
6942,20,5.65685465473893e-08,True
6943,20,6.324554495472842e-08,True
6944,20,5.6568540581037815e-08,True
6945,40,2.828429870920333e-08,True
6946,24,7.211102285399993e-08,True
6947,12,4.39625888431457e-15,True
6948,14,1.9999999878450703e-08,True
6949,4,2.0000000383322878e-08,True
6950,36,5.6568546861408204e-08,True
6951,22,5.999999919126265e-08,True
6952,8,2.5121479338940403e-15,True
6953,24,5.656854713617397e-08,True
6954,11,4.582575415144033e-08,True
6955,28,6.928205085492765e-08,True
6956,24,4.000000242143713e-08,True
6957,16,5.29150250184901e-08,True
6958,22,3.3083901009314997e-15,True
6959,8,2.000000083688531e-08,True
6960,28,6.92820467526105e-08,True
6961,33,1.853735863442534e-14,True
6962,14,3.464101876119354e-08,True
6963,21,4.690416630779129e-08,True
6964,20,7.071067969863132e-08,True
6965,12,2.828427076154669e-08,True
6966,27,2.236068212163571e-08,True
6967,24,4.000000508597489e-08,True
6968,10,2.000000121071825e-08,True
6969,20,6.92820411119166e-08,True
6970,4,9.999999717180705e-09,True
6971,32,3.999997577608695e-08,True
6972,20,7.483314722133869e-08,True
6973,14,2.8284267307343386e-08,True
6974,15,5.196152570603684e-08,True
6975,28,6.92820298305356e-08,True
6976,14,1.999999632573726e-08,True
6977,20,2.828426887743632e-08,True
6978,24,6.633249734549434e-08,True
6979,24,5.656853901094535e-08,True
6980,10,9.678699938266253e-16,True
6981,18,5.2915023423915914e-08,True
6982,16,5.6568544663278416e-08,True
6983,14,5.196152775719704e-08,True
6984,10,2.00000012107183e-08,True
6985,18,3.4641016453637856e-08,True
6986,18,8.717797711841924e-08,True
6987,20,7.211102470152266e-08,True
6988,9,1.9999999989472893e-08,True
6989,28,5.6568532102538405e-08,True
6990,34,6.00000010416345e-08,True
6991,23,4.00000021959227e-08,True
6992,10,2.828427146808822e-08,True
6993,36,5.656852142590968e-08,True
6994,24,2.8284270133524696e-08,True
6995,12,3.4641014658872675e-08,True
6996,32,7.9200353856349e-15,True
6997,26,5.830951834893649e-08,True
6998,40,2.828424187185564e-08,True
6999,32,6.324554769317794e-08,True
7000,30,2.000000098867459e-08,True
7001,40,7.999998219432526e-08,True
7002,32,6.92820307279183e-08,True
7003,24,5.656854717542625e-08,True
7004,27,7.348469038650536e-08,True
7005,26,6.000000733289866e-08,True
7006,27,7.483314763674635e-08,True
7007,20,4.4721358086588164e-08,True
7008,18,1.09625739919858e-15,True
7009,22,2.000000431934335e-08,True
7010,32,5.656854591935206e-08,True
7011,24,1.9323316140704537e-14,True
7012,20,3.464102017136645e-08,True
7013,29,4.795831558985511e-08,True
7014,32,6.928201342125486e-08,True
7015,16,3.999999576009881e-08,True
7016,28,1.533876673602434e-14,True
7017,30,4.898979455793113e-08,True
7018,14,3.999999886872277e-08,True
7019,20,6.928203198185022e-08,True
