weight_index,weight_value
774,-0.108411886
775,0.14635547
776,-0.105316445
777,0.014636509
778,-0.035282075
779,0.31405306
780,-0.15996142
781,-0.095590726
782,0.17235705
783,-0.011242063
784,-0.23184144
785,-0.05806081
786,0.056364287
787,-0.1725994
788,0.042325795
789,0.0001913636
790,0.33175275
791,0.2246463
792,0.15652451
793,-0.0186601
794,-0.17011747
795,0.09955197
796,0.15838443
797,-0.093059
798,-0.033126093
799,0.04194134
800,-0.11229171
801,0.06894019
802,0.019878522
803,-0.116122715
804,-0.07024461
805,0.151086
806,-0.061052088
807,-0.01875231
808,-0.012001709
809,-0.409568
810,0.04315708
811,-0.7349969
812,0.006383211
813,0.23238507
814,0.09801101
815,0.15643731
816,0.013216508
817,0.38158527
818,0.11004263
819,0.14216164
820,-0.069827266
821,0.005922559
822,0.14973521
823,0.065254904
824,-0.15677623
825,-0.090767175
826,-0.059227522
827,-0.07391744
828,-0.2339612
829,0.56455445
830,-0.01632614
831,-0.01341016
832,-0.0057907486
833,0.06379163
834,-0.009543997
835,0.18867572
836,-0.05185223
837,-0.02807485
838,0.03792442
839,0.021829294
840,-0.01076463
841,-0.0008634976
842,0.014571982
843,-0.0059686317
844,-0.017854044
845,-0.0027635244
846,0.024158007
847,0.021301497
848,-0.01850424
849,-0.008558812
850,-0.009421618
851,-0.007272188
852,0.033644747
853,0.009808782
854,0.007159954
855,-0.018405648
856,-0.0038534761
857,0.0059237336
858,0.01019879
859,-0.010189977
860,-0.06699304
861,0.006039177
862,0.0037214805
863,0.033135932
864,0.061780136
865,0.0026101228
866,-0.044974994
867,0.0010542442
868,0.0288691
869,-0.0031807714
870,-0.017649272
871,0.01001633
872,0.0018606147
873,-0.029566843
874,0.010933262
875,-0.023841405
876,-0.00073676265
877,0.057164956
878,0.023045488
879,-0.019089283
880,-0.009103466
881,-0.018414378
882,-0.053954985
883,-0.006066488
884,0.08857567
885,-0.013322988
886,-0.00089704746
887,-0.028752202
888,0.006302179
889,0.002785831
890,0.008059531
891,-0.019786008
892,0.030492937
893,-0.029509114
894,-0.0062899566
895,-0.0029602165
896,-0.052966192
897,0.006111354
898,-0.034606304
899,-0.5527278
900,0.09741498
901,-0.051064108
902,-0.062089242
