Equivar_Z11,DFPT_Z11,Equivar_Z22,DFPT_Z22,Equivar_Z33,DFPT_Z33
-3.4523510932922363,-3.4510059356689453,-1.9273680448532104,-1.9346576929092407,-3.572654962539673,-3.5929901599884033
-2.128192186355591,-2.132143497467041,-5.033436298370361,-5.032073020935059,-1.84851348400116,-1.8493963479995728
-2.557137250900269,-2.5489585399627686,-4.616084575653076,-4.620259761810303,-1.7997452020645142,-1.8221321105957031
-3.715904235839844,-3.709000825881958,-2.1995246410369877,-2.2010879516601562,-3.4362833499908447,-3.4378063678741455
-1.7739124298095703,-1.797703742980957,-4.632596492767334,-4.612280368804932,-2.5754706859588623,-2.581862211227417
-1.828428864479065,-1.8300502300262451,-5.074615478515625,-5.058520793914795,-2.14207124710083,-2.1501598358154297
-3.5632846355438232,-3.584737777709961,-1.9271477460861208,-1.9323265552520752,-3.443434238433838,-3.4504945278167725
-3.3056890964508057,-3.315094232559204,-1.9850096702575684,-1.9800901412963867,-3.507201671600342,-3.486191749572754
-3.408008337020874,-3.4162747859954834,-2.19976544380188,-2.168260335922241,-3.778175354003906,-3.7846388816833496
3.528562545776367,3.517573595046997,3.5353286266326904,3.460291624069214,3.5544583797454834,3.540686845779419
6.037204265594482,6.037932395935059,6.221823692321777,6.207869529724121,6.722047328948975,6.727097034454346
6.732838153839111,6.732155799865723,6.181969165802002,6.195099830627441,6.06421422958374,6.046704292297363
2.2349932193756104,2.2322821617126465,2.8335330486297607,2.82965087890625,2.999641895294189,3.021239757537842
2.798309564590454,2.800661325454712,2.0843217372894287,2.136012554168701,2.5386204719543457,2.4900927543640137
2.847418069839477,2.876502513885498,2.63718318939209,2.64422869682312,2.402195453643799,2.3878252506256104
-3.545412302017212,-3.526007890701294,-2.016632556915283,-2.0553555488586426,-3.47139835357666,-3.464815139770508
-1.618638515472412,-1.6179884672164917,-6.002729892730713,-5.986190319061279,-2.1492717266082764,-2.1537299156188965
-1.5138261318206787,-1.5241645574569702,-5.669406414031982,-5.673224449157715,-2.4288172721862797,-2.3827404975891113
-3.407473564147949,-3.3928065299987793,-2.2665531635284424,-2.2449638843536377,-3.5949809551239014,-3.56813907623291
-2.5435633659362797,-2.485548734664917,-4.098937034606934,-4.10064697265625,-2.1414177417755127,-2.1488869190216064
-2.1705713272094727,-2.1982593536376953,-4.432045936584473,-4.5075578689575195,-2.0366241931915283,-2.0489988327026367
-3.407473564147949,-3.3928065299987793,-2.2665529251098637,-2.2449638843536377,-3.5949809551239014,-3.56813907623291
-3.545412302017212,-3.526007890701294,-2.016632556915283,-2.0553555488586426,-3.47139835357666,-3.464815139770508
-3.503661155700684,-3.536095380783081,-2.129170656204224,-2.1227409839630127,-3.7438948154449454,-3.74188494682312
-3.6250617504119873,-3.6534464359283447,-2.0137603282928467,-1.9808014631271362,-3.3211841583251958,-3.3092942237854004
-3.503661155700684,-3.536095380783081,-2.129170656204224,-2.1227409839630127,-3.7438948154449454,-3.74188494682312
-3.6250617504119873,-3.6534464359283447,-2.0137603282928467,-1.9808014631271362,-3.3211841583251958,-3.3092942237854004
3.1322269439697266,3.053882598876953,3.240090847015381,3.202916383743286,3.873396635055542,3.756287097930908
5.920605182647705,5.954934597015381,7.545230865478516,7.555678844451904,6.467781066894531,6.474151611328125
5.920605182647705,5.954934597015381,7.545230865478516,7.555678844451904,6.467781066894531,6.474151611328125
6.577828407287598,6.584737777709961,5.584882736206055,5.575588226318359,6.134817600250244,6.14943790435791
6.577828407287598,6.584737777709961,5.584882736206055,5.575588226318359,6.134817600250244,6.14943790435791
2.239011287689209,2.2303898334503174,2.8454489707946777,2.837561845779419,3.0071005821228027,3.0309410095214844
2.8172526359558105,2.8212473392486572,2.105879306793213,2.1460540294647217,2.514073848724365,2.473930597305298
2.849421501159668,2.89174222946167,2.640708446502685,2.651005983352661,2.39160680770874,2.3776514530181885
6.427226066589356,6.431573390960693,5.439775466918945,5.414130687713623,5.985776424407959,5.991836071014404
-3.6387689113616943,-3.658740282058716,-1.9985979795455933,-1.9747101068496704,-3.312593698501587,-3.3098044395446777
-3.429628849029541,-3.4528472423553467,-2.129941463470459,-2.126913070678711,-3.666965961456299,-3.669933795928955
-3.5499911308288574,-3.587859869003296,-2.0212419033050537,-1.9897156953811646,-3.2658424377441406,-3.2539408206939697
-3.503777027130127,-3.5384113788604736,-2.120512723922729,-2.1221871376037598,-3.750378608703613,-3.7574591636657715
-3.551752805709839,-3.5324511528015137,-2.0137460231781006,-2.0484426021575928,-3.484405279159546,-3.4650087356567383
-2.1964774131774902,-2.219806432723999,-4.349346160888672,-4.380441188812256,-2.0406227111816406,-2.051774501800537
-2.558502197265625,-2.515752077102661,-3.988349914550781,-3.9880120754241943,-2.1283445358276367,-2.144695997238159
-3.418099880218506,-3.401751756668091,-2.260085344314575,-2.239966869354248,-3.616056442260742,-3.5822348594665527
-1.502827763557434,-1.5090190172195435,-5.672152996063232,-5.6806440353393555,-2.410890817642212,-2.373749256134033
-1.6081337928771973,-1.6012529134750366,-6.011972904205322,-6.0008955001831055,-2.140227794647217,-2.136502981185913
-3.487887382507324,-3.4631950855255127,-2.031261920928955,-2.064640998840332,-3.401470184326172,-3.397876262664795
-3.339715480804444,-3.3204057216644287,-2.2659409046173096,-2.239731550216675,-3.535487651824951,-3.521522045135498
3.138949155807495,3.052805185317993,3.2554056644439697,3.215252637863159,3.902600526809693,3.7911927700042725
5.945528984069824,5.985666275024414,7.548352718353271,7.544678688049316,6.476769924163818,6.500298976898193
5.776755332946777,5.788784503936768,7.571464061737059,7.584156513214111,6.3307061195373535,6.332606792449951
6.591415882110596,6.5992841720581055,5.456117153167725,5.463460922241211,6.144652366638184,6.166045665740967
2.597232818603516,2.6084578037261963,2.9879086017608643,3.008774518966675,2.50598692893982,2.5325582027435303
2.673928737640381,2.6683454513549805,2.276519536972046,2.284884452819824,2.5367376804351807,2.534261465072632
2.537522792816162,2.561662435531616,2.6101815700531006,2.572493553161621,2.6396801471710205,2.6487457752227783
-3.8773443698883057,-3.8219821453094482,-1.6973750591278076,-1.6723448038101196,-3.566260814666748,-3.5896143913269043
-1.777632474899292,-1.7938481569290161,-5.118494987487793,-5.115837574005127,-2.0618224143981934,-2.0564393997192383
-1.8140627145767207,-1.775968074798584,-4.508601188659668,-4.524921417236328,-2.6491823196411133,-2.631603240966797
-3.148893356323242,-3.178886890411377,-2.5647835731506348,-2.528536319732666,-3.1796300411224365,-3.198989152908325
-2.464016914367676,-2.4832019805908203,-4.828632831573486,-4.766164302825928,-1.658084750175476,-1.656529188156128
-2.097668170928955,-2.106168746948242,-4.992039680480957,-4.960147857666016,-1.912445306777954,-1.9180395603179932
-3.795304536819458,-3.767848253250122,-1.7556846141815186,-1.7476845979690552,-3.59378719329834,-3.5910494327545166
-3.1443419456481934,-3.15122127532959,-2.125204563140869,-2.1546852588653564,-3.1468594074249268,-3.1440563201904297
-3.147913217544556,-3.1715950965881348,-2.607195377349853,-2.577230930328369,-3.1217002868652344,-3.164545774459839
-3.663904428482056,-3.6858584880828857,-1.6665587425231934,-1.6999573707580566,-3.4670653343200684,-3.4305062294006348
-3.9402170181274414,-3.9370625019073486,-1.7186229228973389,-1.7483614683151245,-3.50404953956604,-3.46289324760437
-3.030222177505493,-3.0415658950805664,-2.212705135345459,-2.2314867973327637,-3.0545973777771,-3.063575267791748
3.374642372131348,3.378955602645874,3.4790234565734863,3.42824649810791,3.4797065258026123,3.542210817337036
6.868610382080078,6.862128734588623,5.87143087387085,5.865660667419434,6.229630947113037,6.189159870147705
6.645099639892578,6.632595062255859,5.954792022705078,5.948568344116211,6.28909158706665,6.228626251220703
6.0709662437438965,6.056572437286377,6.330750465393066,6.328331470489502,5.150432586669922,5.1458258628845215
5.133520126342773,5.146490097045898,6.28529167175293,6.290399074554443,6.084219455718994,6.086452960968018
2.3676958084106445,2.374277353286743,2.985037326812744,2.9852731227874756,2.739537239074707,2.730618953704834
2.7345123291015625,2.7462687492370605,2.249863862991333,2.252423048019409,2.554165363311768,2.537475824356079
2.7623305320739746,2.767003059387207,2.617241382598877,2.6148324012756348,2.4885826110839844,2.486297369003296
-3.6330881118774414,-3.6372487545013428,-1.7597450017929075,-1.8023697137832642,-3.5854601860046387,-3.568140745162964
-1.7331030368804932,-1.7262778282165527,-5.058663368225098,-5.07363748550415,-2.090864896774292,-2.091107130050659
-1.6782416105270386,-1.6589356660842896,-4.6843791007995605,-4.6692352294921875,-2.517383098602295,-2.4897873401641846
-3.099252223968506,-3.1161792278289795,-2.41883397102356,-2.41452956199646,-3.1665163040161133,-3.1733200550079346
-2.580110549926758,-2.586761713027954,-4.0035552978515625,-3.993263006210327,-1.9392640590667725,-1.9513407945632935
-2.120574951171875,-2.1253161430358887,-4.417782306671143,-4.430779933929443,-1.928370475769043,-1.938674807548523
-3.477362632751465,-3.501462459564209,-1.943378448486328,-1.9550056457519531,-3.766388177871704,-3.7814083099365234
-3.164207935333252,-3.1414849758148193,-1.996734857559204,-2.0292813777923584,-3.171582698822021,-3.16365909576416
-3.1743040084838867,-3.193164348602295,-2.4212470054626465,-2.411766767501831,-3.1910316944122314,-3.216757297515869
-3.5382485389709477,-3.549125909805298,-1.8857736587524412,-1.8320053815841675,-3.403350353240967,-3.4089198112487793
-3.540634155273437,-3.581803560256958,-1.927906036376953,-1.9482448101043701,-3.7385547161102295,-3.692675828933716
-3.0541868209838867,-3.0590949058532715,-2.101990222930908,-2.10349440574646,-3.0304555892944336,-3.0387496948242188
3.184325218200684,3.1817588806152344,3.430400848388672,3.439988851547241,3.643473863601685,3.6475839614868164
6.322231292724609,6.308443546295166,6.168234348297119,6.171657085418701,6.543242454528809,6.548532962799072
5.997542381286621,6.031394004821777,5.544302940368652,5.570266246795654,5.1925859451293945,5.150269031524658
4.98167610168457,5.006400108337402,6.271820545196533,6.27785587310791,6.027590751647949,6.054590225219727
6.44299840927124,6.461309909820557,5.353085994720459,5.351316928863525,6.340043544769287,6.3591718673706055
2.3631081581115723,2.3769638538360596,2.982522487640381,2.9948065280914307,2.739902973175049,2.7389655113220215
2.7256765365600586,2.7694969177246094,2.270087480545044,2.265037775039673,2.519874095916748,2.5175564289093018
2.770260095596313,2.7876009941101074,2.609416484832764,2.6219518184661865,2.477701425552368,2.4638350009918213
6.272962093353272,6.300436019897461,5.227262496948242,5.222209930419922,6.220670223236084,6.214380264282227
-3.032740831375122,-3.0480008125305176,-2.084399938583374,-2.0918471813201904,-3.03788161277771,-3.042771339416504
-3.498116970062256,-3.50669264793396,-1.9413838386535645,-1.9499261379241943,-3.6158175468444815,-3.6085171699523926
-3.4732918739318848,-3.481900453567505,-1.884995937347412,-1.8485037088394165,-3.354832172393799,-3.3659892082214355
-3.1610066890716557,-3.176354169845581,-2.426274299621582,-2.4137237071990967,-3.204820394515991,-3.2083771228790283
-3.180243968963623,-3.1386654376983643,-1.9736294746398928,-2.0197525024414062,-3.163142204284668,-3.158879041671753
-2.148693561553955,-2.1589691638946533,-4.333116054534912,-4.327523708343506,-1.9285647869110107,-1.9296753406524658
-2.611114025115967,-2.617354393005371,-3.877161026000977,-3.888533592224121,-1.93303644657135,-1.9369041919708252
-3.0980887413024902,-3.123137950897217,-2.3909802436828613,-2.3982558250427246,-3.19583797454834,-3.1745073795318604
-1.6576197147369385,-1.6520086526870728,-4.703085899353027,-4.698098659515381,-2.465437889099121,-2.4501805305480957
-1.709985613822937,-1.7155354022979736,-5.086790084838867,-5.080533981323242,-2.0642213821411133,-2.0658199787139893
-3.575410842895508,-3.575756549835205,-1.8006186485290527,-1.828460693359375,-3.5302953720092773,-3.5063886642456055
-3.437669277191162,-3.4544718265533447,-1.934370160102844,-1.9447752237319946,-3.6736536026000977,-3.6864376068115234
3.2010066509246826,3.193401336669922,3.452832698822021,3.450921058654785,3.649937868118286,3.6384339332580566
6.210330009460449,6.181308269500732,6.188716411590576,6.2042317390441895,6.321328163146973,6.363458156585693
4.99837589263916,5.001185894012451,6.267419338226318,6.272233963012695,6.072751045227051,6.0558762550354
6.042260646820068,6.038454055786133,5.438549995422363,5.4585418701171875,5.16537618637085,5.141942977905273
2.598454236984253,2.6126019954681396,2.9952242374420166,3.011066436767578,2.5139870643615723,2.534651041030884
2.6675474643707275,2.659538745880127,2.2692441940307617,2.282332181930542,2.542543411254883,2.54929780960083
2.540114164352417,2.5595877170562744,2.602977752685547,2.581737518310547,2.661873340606689,2.6546645164489746
4.986396789550781,4.995232582092285,6.16777229309082,6.182465076446533,5.916488170623779,5.909008979797363
-3.893620014190674,-3.8380982875823975,-1.6864233016967771,-1.6620845794677734,-3.5816519260406494,-3.6263229846954346
-1.7765111923217771,-1.8027749061584473,-4.990738868713379,-4.9825615882873535,-2.076885938644409,-2.0784873962402344
-1.812204480171204,-1.7814908027648926,-4.396841049194336,-4.433924674987793,-2.632554769515991,-2.6359996795654297
-3.090348243713379,-3.1486027240753174,-2.5642082691192627,-2.5429344177246094,-3.107954740524292,-3.0910561084747314
-2.4954652786254883,-2.481137275695801,-4.83121919631958,-4.775866508483887,-1.6635738611221311,-1.6542528867721558
-2.122067213058472,-2.104884386062622,-5.019511222839356,-4.991026878356934,-1.901285171508789,-1.9078092575073242
-3.807857036590576,-3.7834129333496094,-1.7445518970489502,-1.7363885641098022,-3.6184465885162354,-3.6276755332946777
-3.1149728298187256,-3.1375186443328857,-2.6431329250335693,-2.5872490406036377,-3.0458765029907227,-3.074542760848999
-3.691870450973511,-3.7207186222076416,-1.6650431156158447,-1.687256932258606,-3.5205469131469727,-3.4765067100524902
-3.951252222061157,-3.9591825008392334,-1.7154457569122314,-1.736083745956421,-3.5606284141540527,-3.50797700881958
-2.9792821407318115,-2.9696691036224365,-2.222323417663574,-2.2387259006500244,-3.0203843116760254,-3.0253427028656006
-3.101431131362915,-3.076472043991089,-2.136449098587036,-2.1708931922912598,-3.1161327362060547,-3.1048121452331543
3.4297282695770264,3.402177095413208,3.478714942932129,3.424708843231201,3.504422664642334,3.52992582321167
6.92613410949707,6.930675983428955,5.738161087036133,5.733057975769043,6.310190677642822,6.288900375366211
6.695993900299072,6.687286376953125,5.974206447601318,5.969509601593018,6.362740993499756,6.324766159057617
5.9925150871276855,5.956861972808838,6.389583587646484,6.360118389129639,5.033674716949463,5.019570827484131
2.394242286682129,2.3803551197052,2.970505714416504,2.979151964187622,2.7531840801239014,2.7370009422302246
2.726313829421997,2.7354559898376465,2.235247611999512,2.2412173748016357,2.5667977333068848,2.5604255199432373
2.7455525398254395,2.762190818786621,2.599743127822876,2.6243369579315186,2.51578688621521,2.503927707672119
4.860409259796143,4.876974582672119,6.149851799011231,6.158845901489258,5.882988929748535,5.875612258911133
-3.631242275238037,-3.6312625408172607,-1.7232580184936523,-1.7831826210021973,-3.5645639896392822,-3.56197190284729
-1.7353196144104004,-1.7248327732086182,-4.935001373291016,-4.9301581382751465,-2.108985424041748,-2.1140589714050293
-1.6625268459320068,-1.6555575132369995,-4.563660144805908,-4.546701908111572,-2.527327537536621,-2.506063461303711
-3.0561776161193848,-3.08538556098938,-2.4046471118927,-2.422461748123169,-3.099898099899292,-3.0730557441711426
-2.586463689804077,-2.5644562244415283,-4.026673793792725,-3.998399019241333,-1.9588088989257808,-1.9502577781677246
-2.1345536708831787,-2.11419939994812,-4.420072555541992,-4.439408302307129,-1.9307520389556885,-1.9316258430480957
-3.4713284969329834,-3.48787260055542,-1.9574239253997805,-1.9522242546081543,-3.7636661529541016,-3.780980348587036
-3.157137155532837,-3.1662278175354004,-2.4204323291778564,-2.410874605178833,-3.149362564086914,-3.134054660797119
-3.569785118103028,-3.5651299953460693,-1.8616223335266116,-1.8074607849121094,-3.3912675380706787,-3.4038474559783936
-3.5457117557525635,-3.5780105590820312,-1.9255166053771973,-1.929761290550232,-3.7504825592041016,-3.703432321548462
-2.987947940826416,-2.9946231842041016,-2.112783908843994,-2.1116435527801514,-3.0151941776275635,-2.9983248710632324
-3.09620213508606,-3.076834201812744,-2.010643482208252,-2.044348955154419,-3.12284517288208,-3.1216444969177246
3.222009658813477,3.2017407417297363,3.419220447540283,3.420661449432373,3.661404848098755,3.648300886154175
6.323817253112793,6.28342342376709,6.022298812866211,6.008011341094971,6.576535701751709,6.581529140472412
5.888700008392334,5.927775859832764,5.587942600250244,5.5961809158325195,5.104537963867188,5.040050983428955
6.473351001739502,6.476476192474365,5.376926422119141,5.348219394683838,6.3219194412231445,6.332469463348389
2.376622438430786,2.381516933441162,2.9805948734283447,2.992985248565674,2.7457735538482666,2.743748426437378
2.726891040802002,2.7592389583587646,2.2570104598999023,2.256122589111328,2.535238265991211,2.5383763313293457
2.764873743057251,2.783890724182129,2.6074371337890625,2.6325364112854004,2.509751558303833,2.4833052158355713
4.866494178771973,4.871852874755859,6.132045269012451,6.1518144607543945,5.89941930770874,5.880119800567627
6.291286945343018,6.316610813140869,5.250478744506836,5.216553211212158,6.193300247192383,6.194769382476807
-3.492714166641236,-3.50455904006958,-1.9259600639343264,-1.9329091310501099,-3.627709150314331,-3.6207919120788574
-3.4807474613189697,-3.4965667724609375,-1.862536191940308,-1.8253717422485352,-3.3392651081085205,-3.358250856399536
-3.1284308433532715,-3.1527140140533447,-2.431968927383423,-2.4168426990509033,-3.143317699432373,-3.1246325969696045
-3.095699548721313,-3.0728163719177246,-1.9916796684265137,-2.032625675201416,-3.118628740310669,-3.1170783042907715
-2.1482784748077397,-2.145695686340332,-4.316128730773926,-4.333768367767334,-1.921523213386536,-1.9245665073394775
-2.6163270473480225,-2.5995099544525146,-3.896747350692749,-3.8909218311309814,-1.9365990161895752,-1.9362212419509888
-3.0559356212615967,-3.0913562774658203,-2.400242805480957,-2.4089767932891846,-3.11083722114563,-3.075173854827881
-1.65337872505188,-1.6474195718765259,-4.5753092765808105,-4.573366641998291,-2.4863131046295166,-2.4742624759674072
-1.712615966796875,-1.7140281200408936,-4.952338695526123,-4.9401960372924805,-2.085847854614258,-2.086599826812744
-3.570551872253418,-3.575166702270508,-1.7863805294036863,-1.8050837516784668,-3.5054473876953125,-3.499349355697632
-2.9839837551116943,-2.983613967895508,-2.094069480895996,-2.1007144451141357,-3.003330945968628,-3.002638339996338
-3.413318634033203,-3.4404492378234863,-1.942039966583252,-1.9441144466400146,-3.6822152137756343,-3.697254180908203
3.216999053955078,3.212308168411255,3.4422712326049805,3.4361705780029297,3.652507781982422,3.6450209617614746
6.19618558883667,6.160987854003906,6.037535667419434,6.040012359619141,6.348911285400391,6.3993449211120605
5.912630558013916,5.937489032745361,5.468029975891113,5.478696823120117,5.076131820678711,5.032135009765625
2.249303102493286,2.2282602787017822,2.846267938613892,2.845318555831909,3.011367082595825,3.0412521362304688
2.835179567337036,2.8444812297821045,2.1231229305267334,2.1551401615142822,2.4900715351104736,2.459270715713501
2.853721857070923,2.910233974456787,2.6392710208892822,2.658559799194336,2.3956987857818604,2.369189739227295
6.442312240600586,6.441835880279541,5.30894136428833,5.3005876541137695,5.994143962860107,6.007022857666016
6.442311763763428,6.441835880279541,5.308940887451172,5.3005876541137695,5.994143486022949,6.007022857666016
-3.430505514144897,-3.4558098316192627,-2.119306802749634,-2.122606039047241,-3.6735994815826416,-3.6846227645874023
-3.560864210128784,-3.590346336364746,-2.004722118377685,-1.9827232360839844,-3.2624518871307373,-3.2570323944091797
-3.430505514144897,-3.4558098316192627,-2.119306802749634,-2.122606039047241,-3.6735994815826416,-3.6846227645874023
-3.492729425430298,-3.470003366470337,-2.0283541679382324,-2.0565426349639893,-3.4143550395965576,-3.39853835105896
-2.227313280105591,-2.2394261360168457,-4.253511428833008,-4.262141227722168,-2.042885065078736,-2.054767608642578
-2.580455780029297,-2.5465145111083984,-3.8681678771972656,-3.8813257217407227,-2.1161880493164062,-2.140001058578491
-3.349328994750977,-3.3281562328338623,-2.257698774337769,-2.2324283123016357,-3.558128833770752,-3.534566640853882
-1.494535207748413,-1.4957927465438843,-5.68565559387207,-5.691951751708984,-2.387545347213745,-2.362992763519287
-1.5991535186767578,-1.5861245393753052,-6.022457122802734,-6.015420913696289,-2.1274173259735107,-2.118159055709839
-3.492729425430298,-3.470003366470337,-2.0283541679382324,-2.0565426349639893,-3.4143550395965576,-3.39853835105896
-3.560864210128784,-3.590346336364746,-2.004722595214844,-1.9827232360839844,-3.2624518871307373,-3.2570323944091797
-3.349328994750977,-3.3281562328338623,-2.257698774337769,-2.2324283123016357,-3.558128833770752,-3.534566640853882
3.1459999084472656,3.0551047325134277,3.26983380317688,3.2250895500183105,3.9309701919555664,3.823662281036377
5.799742698669434,5.817368984222412,7.576789855957031,7.577078819274902,6.337355136871338,6.359009742736816
5.799742698669434,5.817368984222412,7.576789379119873,7.577078819274902,6.337355136871338,6.359009742736816
2.600602865219116,2.605994462966919,2.994086265563965,3.0098228454589844,2.514349937438965,2.541944980621338
2.6789209842681885,2.6775929927825928,2.2648396492004395,2.2836194038391113,2.537548065185547,2.5327486991882324
2.558121919631958,2.572153091430664,2.609020233154297,2.5805065631866455,2.643385410308838,2.641650915145874
5.906352043151856,5.882955074310303,6.210917472839356,6.211757659912109,4.987585067749023,4.99495267868042
-3.886505365371704,-3.8326611518859863,-1.6905301809310913,-1.6621342897415161,-3.5896964073181152,-3.6186881065368652
-1.7673627138137815,-1.7846797704696655,-5.128351211547852,-5.137417793273926,-2.067126035690308,-2.054931163787842
-1.8091286420822144,-1.7710421085357666,-4.51649808883667,-4.540946006774902,-2.6510326862335205,-2.6244547367095947
-3.0666091442108154,-3.089045286178589,-2.575266122817993,-2.5403785705566406,-3.143718242645264,-3.1629886627197266
-2.473649024963379,-2.4990293979644775,-4.692439556121826,-4.649831771850586,-1.6763017177581787,-1.6709423065185547
-2.1308481693267822,-2.122481107711792,-4.8685383796691895,-4.8375678062438965,-1.9088153839111328,-1.9143556356430054
-3.829611778259277,-3.7960917949676514,-1.7514474391937256,-1.737478256225586,-3.617765665054321,-3.6322574615478516
-3.115807056427002,-3.1105895042419434,-2.1365175247192383,-2.1688122749328613,-3.097939729690552,-3.0711567401885986
-3.0641028881073,-3.0669429302215576,-2.6207549571990967,-2.5888729095458984,-3.0842013359069824,-3.13694429397583
-3.675214529037476,-3.6957597732543945,-1.6531124114990234,-1.683091402053833,-3.4929823875427246,-3.4596240520477295
-3.944218158721924,-3.952984571456909,-1.711310625076294,-1.7387826442718506,-3.5395352840423584,-3.501122236251831
-3.006938934326172,-3.0044050216674805,-2.2191903591156006,-2.238046169281006,-2.9834535121917725,-2.9896881580352783
3.406684875488281,3.3734703063964844,3.4737420082092285,3.4277725219726562,3.5272486209869385,3.5605294704437256
6.890814781188965,6.905956268310547,5.879403114318848,5.88465690612793,6.299532890319824,6.263515472412109
6.694519996643066,6.68648624420166,5.810055732727051,5.806517124176025,6.356170654296875,6.315401077270508
5.033979892730713,5.021104335784912,6.32189416885376,6.31870698928833,5.986744403839111,5.986410617828369
2.36986780166626,2.3695361614227295,2.9853029251098637,2.9806711673736572,2.7566142082214355,2.7474184036254883
2.747731685638428,2.761460304260254,2.2424893379211426,2.2426974773406982,2.5593185424804688,2.5334866046905518
2.775779485702514,2.7807984352111816,2.6216349601745605,2.6223554611206055,2.488266944885254,2.483790397644043
5.8594889640808105,5.871623516082764,5.422773838043213,5.448736667633057,5.062702178955078,5.018593788146973
-3.627340078353882,-3.628157138824463,-1.7503881454467771,-1.791871190071106,-3.579777240753174,-3.556891441345215
-1.717492699623108,-1.7096136808395386,-5.079193592071533,-5.096890926361084,-2.092209815979004,-2.092247247695923
-1.6630029678344729,-1.64730703830719,-4.689169406890869,-4.675317764282227,-2.5074005126953125,-2.4891574382781982
-3.0406899452209477,-3.039606809616089,-2.419256687164306,-2.422733783721924,-3.123398303985596,-3.1345088481903076
-2.5706827640533447,-2.5862622261047363,-3.9099645614624015,-3.900597095489502,-1.947338342666626,-1.9565865993499756
-2.13379168510437,-2.1374454498291016,-4.309153079986572,-4.308112144470215,-1.9381474256515503,-1.9400068521499634
-3.4731578826904297,-3.495748281478882,-1.95003354549408,-1.9545505046844482,-3.767250061035156,-3.7785451412200928
-3.1339027881622314,-3.102564573287964,-2.013913154602051,-2.042900323867798,-3.115286350250244,-3.097726345062256
-3.0997796058654785,-3.1022696495056152,-2.416738510131836,-2.409985303878784,-3.170590400695801,-3.1965689659118652
-3.547908067703247,-3.5579116344451904,-1.866614580154419,-1.813179612159729,-3.392045021057129,-3.4017536640167236
-3.5371036529541016,-3.5786328315734863,-1.91882598400116,-1.9378834962844849,-3.743825912475586,-3.7035419940948486
-3.028391122817993,-3.026118278503418,-2.105865001678467,-2.1102206707000732,-2.972229480743408,-2.9675326347351074
3.190842866897583,3.178332805633545,3.433720588684082,3.431914806365967,3.677882194519043,3.680060386657715
6.287735939025879,6.287774562835693,6.176821708679199,6.184479236602783,6.560560703277588,6.563394069671631
4.886044502258301,4.890484809875488,6.306739807128906,6.313492774963379,5.921562671661377,5.948671817779541
6.455749988555908,6.471627235412598,5.239631175994873,5.239894866943359,6.322592735290527,6.339651584625244
2.3668482303619385,2.369051456451416,2.9861035346984863,2.9933226108551025,2.7481448650360107,2.7541637420654297
2.746821641921997,2.7851552963256836,2.2707512378692627,2.2592239379882812,2.52678656578064,2.5115342140197754
2.778022050857544,2.800790786743164,2.614471912384033,2.629504442214966,2.4909918308258057,2.46539044380188
5.880163192749023,5.877166748046875,5.290366172790527,5.333278656005859,5.03635311126709,5.014753341674805
6.293238162994385,6.31350564956665,5.090157508850098,5.10466194152832,6.200778484344482,6.194580078125
-3.492759704589844,-3.501948118209839,-1.92120373249054,-1.9424091577529907,-3.6252598762512207,-3.62164568901062
-3.4819164276123047,-3.4879331588745117,-1.853642582893372,-1.830369472503662,-3.3358545303344727,-3.3551182746887207
-3.074122428894043,-3.0903356075286865,-2.4224071502685547,-2.4138216972351074,-3.16650915145874,-3.1871938705444336
-3.130213022232056,-3.1002025604248047,-1.9933288097381592,-2.028747081756592,-3.1069324016571045,-3.0924415588378906
-2.157872676849365,-2.1653435230255127,-4.197751522064209,-4.2039995193481445,-1.934875011444092,-1.9347001314163208
-2.600363254547119,-2.6225104331970215,-3.7736780643463135,-3.7964401245117188,-1.9362510442733765,-1.9423905611038208
-3.0381946563720703,-3.0402448177337646,-2.41277813911438,-2.410158157348633,-3.136760234832764,-3.1421778202056885
-1.6573365926742554,-1.639611005783081,-4.693137168884277,-4.6982011795043945,-2.480445384979248,-2.4592902660369873
-1.7005661725997925,-1.6982446908950806,-5.092233180999756,-5.106542110443115,-2.0761678218841557,-2.064816474914551
-3.5686304569244385,-3.5729689598083496,-1.7960400581359863,-1.810504674911499,-3.5219385623931885,-3.4956371784210205
-3.014731407165528,-3.0157415866851807,-2.0885958671569824,-2.09906005859375,-2.970771312713623,-2.970975399017334
-3.422795534133911,-3.4444735050201416,-1.938495397567749,-1.9450417757034302,-3.672981977462769,-3.695554494857788
3.193939685821533,3.186009168624878,3.4578371047973637,3.445046901702881,3.6762442588806152,3.6794562339782715
6.18039608001709,6.1569390296936035,6.184902667999268,6.216668128967285,6.344789505004883,6.388993740081787
4.900073528289795,4.890940189361572,6.288702487945557,6.303588390350342,5.9406609535217285,5.953070163726807
2.5976810455322266,2.6106739044189453,2.996600151062012,3.0113699436187744,2.521470069885254,2.543700695037842
2.679973125457764,2.6683294773101807,2.2616913318634038,2.280893325805664,2.550243854522705,2.5484964847564697
2.562939167022705,2.5709400177001953,2.610600709915161,2.5907814502716064,2.651540279388428,2.646867275238037
5.796607494354248,5.78745698928833,6.238797187805176,6.240763187408447,4.864970684051514,4.871038436889648
4.889204502105713,4.87440299987793,6.232016563415527,6.209295272827148,5.839396953582764,5.812806129455566
-3.897488832473755,-3.8541579246520996,-1.6967943906784058,-1.653197169303894,-3.624401807785034,-3.6645405292510986
